2023-01-17T09:41:02+01,2.500881,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.532777,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.548724,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.579672,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.594921,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.626279,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.641711,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.6722,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.689002,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.734872,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.766008,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.781179,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.828211,-29999.0,mA,7.557,mA
2023-01-17T09:41:02+01,2.874321,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.920662,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.967729,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,2.999417,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.014905,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.06049,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.107383,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.15355,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.18619,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.200437,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.245911,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.276847,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.292166,-29999.0,mA,7.558,mA
2023-01-17T09:41:02+01,3.338554,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.38521,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.431511,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.46318,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.47855,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.509331,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.52532,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.557256,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.573012,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.620319,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.651909,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.667376,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.714019,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.760352,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.806298,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.851976,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.898911,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,3.944144,-29999.0,mA,7.559,mA
2023-01-17T09:41:03+01,3.989717,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.020347,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.035288,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.065262,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.080887,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.11243,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.127513,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.173006,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.219037,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.265971,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.312949,-29999.0,mA,7.558,mA
2023-01-17T09:41:03+01,4.359546,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.390334,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.405908,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.452515,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.498599,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.52996,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.54591,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.575917,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.591694,-29999.0,mA,7.558,mA
2023-01-17T09:41:04+01,4.62346,-29999.0,mA,7.558,mA
